EVALUATEE_ID,EVALUATOR_ID,COMPETENCY_NAME,SCORE,ANSWER_TIME,RELATION_NAME
F10000019,F10000051,情熱・宣教力,5,3.6310000000000002,同僚
F10000019,F10000051,情熱・宣教力,5,6.872,同僚
F10000019,F10000051,情熱・宣教力,5,9.429,同僚
F10000019,F10000051,組織への働きかけ,5,5.227,同僚
F10000019,F10000051,組織への働きかけ,5,5.572,同僚
F10000019,F10000051,組織への働きかけ,5,5.212,同僚
F10000019,F10000051,地球市民,5,4.736,同僚
F10000019,F10000051,地球市民,5,5.558,同僚
F10000011,F10000040,感情コントロール,4,29.245,上司
F10000048,F10000040,感情コントロール,4,29.245,上司
F10000015,F10000053,影響力の行使,5,17.667,同僚
F10000047,F10000053,影響力の行使,5,17.667,同僚
F10000013,F10000026,疑う力,3,84.35600000000001,上司
F10000013,F10000026,個人的実行力,4,51.757,上司
F10000013,F10000026,個人的実行力,4,2465.2980000000002,上司
F10000013,F10000026,個人的実行力,4,29.081,上司
F10000033,F10000040,感情コントロール,4,51.038000000000004,上司
F10000037,F10000040,感情コントロール,4,51.038000000000004,同僚
F10000011,F10000040,感情コントロール,3,51.038000000000004,上司
F10000038,F10000040,感情コントロール,4,51.038000000000004,上司
F10000013,F10000018,解決意向,5,6.277,同僚
F10000017,F10000018,解決意向,1,6.277,同僚
F10000033,F10000051,課題設定,5,4.859,同僚
F10000033,F10000051,解決意向,5,4.548,同僚
F10000033,F10000051,解決意向,5,4.142,同僚
F10000033,F10000051,解決意向,5,4.505,同僚
F10000033,F10000051,創造性,5,4.216,同僚
F10000033,F10000051,創造性,5,6.085,同僚
F10000033,F10000051,論理的思考,5,4.92,同僚
F10000033,F10000051,個人的実行力,5,5.91,同僚
F10000033,F10000051,自己効力,5,5.3180000000000005,同僚
F10000033,F10000051,耐性,5,7.6770000000000005,同僚
F10000012,F10000051,感情コントロール,5,4.589,部下
F10000004,F10000051,感情コントロール,5,4.589,同僚
F10000019,F10000051,感情コントロール,5,4.589,同僚
F10000042,F10000051,感情コントロール,5,4.589,同僚
F10000033,F10000051,感情コントロール,5,4.589,同僚
F10000053,F10000018,解決意向,1,6.277,同僚
F10000017,F10000018,組織へのコミットメント,1,8.337,同僚
F10000013,F10000018,組織へのコミットメント,4,8.337,同僚
F10000053,F10000018,組織へのコミットメント,1,8.337,同僚
F10000025,F10000050,寛容,3,5.923,上司
F10000008,F10000021,課題設定,5,28.054000000000002,同僚
F10000008,F10000021,感情コントロール,4,4.559,同僚
F10000008,F10000021,課題設定,5,14.263,同僚
F10000008,F10000021,課題設定,5,16.553,同僚
F10000008,F10000021,解決意向,5,86.032,同僚
F10000008,F10000021,解決意向,4,19.821,同僚
F10000008,F10000021,解決意向,5,17.817,同僚
F10000008,F10000021,創造性,5,14.233,同僚
F10000008,F10000021,創造性,4,50.613,同僚
F10000008,F10000021,創造性,4,26.151,同僚
F10000008,F10000021,論理的思考,3,32.692,同僚
F10000008,F10000021,論理的思考,4,14.952,同僚
F10000008,F10000021,論理的思考,5,15.659,同僚
F10000008,F10000021,疑う力,3,14.735,同僚
F10000008,F10000021,疑う力,5,26.207,同僚
F10000032,F10000040,感情コントロール,3,51.038000000000004,上司
F10000031,F10000040,感情コントロール,4,51.038000000000004,同僚
F10000052,F10000040,感情コントロール,4,51.038000000000004,上司
F10000048,F10000040,感情コントロール,4,51.038000000000004,上司
F10000036,F10000040,感情コントロール,3,51.038000000000004,同僚
F10000013,F10000026,内的価値,4,31.561,上司
F10000013,F10000026,内的価値,4,82.128,上司
F10000013,F10000026,内的価値,4,36.251,上司
F10000011,F10000040,寛容,3,59.968,上司
F10000037,F10000040,寛容,4,59.968,同僚
F10000036,F10000040,寛容,3,59.968,同僚
F10000032,F10000040,寛容,4,59.968,上司
F10000008,F10000021,寛容,5,21.092,同僚
F10000008,F10000021,影響力の行使,5,27.02,同僚
F10000008,F10000021,情熱・宣教力,5,16.244,同僚
F10000008,F10000021,情熱・宣教力,5,20.457,同僚
F10000008,F10000021,組織への働きかけ,5,11.978,同僚
F10000008,F10000021,組織への働きかけ,5,13.606,同僚
F10000008,F10000021,地球市民,2,24.225,同僚
F10000008,F10000021,組織へのコミットメント,4,27.851,同僚
F10000008,F10000021,個人的実行力,5,10.552,同僚
F10000008,F10000021,個人的実行力,5,145.626,同僚
F10000008,F10000021,疑う力,3,19.317,同僚
F10000008,F10000021,個人的実行力,5,17.824,同僚
F10000008,F10000021,内的価値,4,19.961000000000002,同僚
F10000008,F10000021,内的価値,5,16.826,同僚
F10000008,F10000021,内的価値,5,36.241,同僚
F10000008,F10000021,ヴィジョン,3,22.06,同僚
F10000008,F10000021,ヴィジョン,4,12.304,同僚
F10000008,F10000021,ヴィジョン,3,9.409,同僚
F10000008,F10000021,自己効力,3,12.653,同僚
F10000008,F10000021,自己効力,5,25.732,同僚
F10000008,F10000021,自己効力,3,21.650000000000002,同僚
F10000008,F10000021,感情コントロール,5,3.61,同僚
F10000008,F10000021,感情コントロール,5,1.911,同僚
F10000008,F10000021,決断力,5,2.4,同僚
F10000008,F10000021,決断力,5,2.416,同僚
F10000008,F10000021,決断力,4,4.933,同僚
F10000008,F10000021,表現力,3,3.977,同僚
F10000008,F10000021,表現力,3,3.77,同僚
F10000008,F10000021,表現力,3,5.505,同僚
F10000008,F10000021,共感・傾聴力,4,5.04,同僚
F10000008,F10000021,共感・傾聴力,5,4.094,同僚
F10000008,F10000021,共感・傾聴力,4,3.726,同僚
F10000008,F10000021,外交性,3,6.038,同僚
F10000008,F10000021,外交性,2,5.968,同僚
F10000008,F10000021,外交性,3,3.568,同僚
F10000008,F10000021,柔軟性,4,2.6510000000000002,同僚
F10000008,F10000021,柔軟性,5,4.5,同僚
F10000008,F10000021,柔軟性,5,3.34,同僚
F10000008,F10000021,寛容,4,2.564,同僚
F10000008,F10000021,寛容,5,303.194,同僚
F10000008,F10000021,影響力の行使,3,10.729000000000001,同僚
F10000008,F10000021,影響力の行使,3,5.123,同僚
F10000008,F10000021,情熱・宣教力,4,4.526,同僚
F10000008,F10000021,組織への働きかけ,4,4.452,同僚
F10000008,F10000021,組織へのコミットメント,4,4.376,同僚
F10000008,F10000021,地球市民,3,7.736,同僚
F10000008,F10000021,組織へのコミットメント,4,8.647,同僚
F10000008,F10000021,誠実さ,5,4.5760000000000005,同僚
F10000008,F10000021,誠実さ,5,4063.426,同僚
F10000008,F10000021,誠実さ,4,12.804,同僚
F10000008,F10000021,地球市民,4,25.13,同僚
F10000008,F10000021,課題設定,5,5.447,同僚
F10000008,F10000021,課題設定,5,2.607,同僚
F10000008,F10000021,課題設定,5,1.472,同僚
F10000008,F10000021,解決意向,5,1.622,同僚
F10000008,F10000021,解決意向,5,1.6540000000000001,同僚
F10000008,F10000021,解決意向,5,4.377,同僚
F10000008,F10000021,創造性,5,14.814,同僚
F10000008,F10000021,創造性,4,2.356,同僚
F10000008,F10000021,創造性,5,8.935,同僚
F10000008,F10000021,論理的思考,4,4.024,同僚
F10000008,F10000021,論理的思考,4,48.285000000000004,同僚
F10000008,F10000021,論理的思考,4,13.49,同僚
F10000008,F10000021,疑う力,3,3.7680000000000002,同僚
F10000008,F10000021,疑う力,5,4.559,同僚
F10000008,F10000021,疑う力,5,276.594,同僚
F10000033,F10000051,個人的実行力,5,4.362,同僚
F10000033,F10000040,決断力,4,44.551,上司
F10000008,F10000021,耐性,4,13.184000000000001,同僚
F10000008,F10000021,感情コントロール,3,4.232,同僚
F10000008,F10000021,感情コントロール,5,2.915,同僚
F10000008,F10000021,個人的実行力,5,149.67000000000002,同僚
F10000008,F10000021,個人的実行力,4,19.079,同僚
F10000008,F10000021,個人的実行力,4,48.505,同僚
F10000008,F10000021,内的価値,3,3.809,同僚
F10000008,F10000021,内的価値,4,4.605,同僚
F10000008,F10000021,内的価値,3,22.767,同僚
F10000008,F10000021,ヴィジョン,2,2.403,同僚
F10000008,F10000021,ヴィジョン,4,5.675,同僚
F10000008,F10000021,ヴィジョン,2,3.407,同僚
F10000008,F10000021,自己効力,4,3.244,同僚
F10000008,F10000021,自己効力,4,29.797,同僚
F10000033,F10000051,内的価値,5,4.476,同僚
F10000033,F10000051,ヴィジョン,5,4.531,同僚
F10000033,F10000051,自己効力,5,6.232,同僚
F10000033,F10000051,成長,5,5.779,同僚
F10000033,F10000051,興味,5,6.4270000000000005,同僚
F10000033,F10000051,決断力,5,4.312,同僚
F10000033,F10000051,外交性,4,6.4110000000000005,同僚
F10000008,F10000021,自己効力,4,54.651,同僚
F10000008,F10000021,成長,5,6.806,同僚
F10000008,F10000021,成長,4,145.709,同僚
F10000008,F10000021,成長,3,3.479,同僚
F10000008,F10000021,興味,4,5.522,同僚
F10000008,F10000021,興味,5,2.509,同僚
F10000008,F10000021,興味,5,7.303,同僚
F10000008,F10000021,耐性,4,16.004,同僚
F10000008,F10000021,耐性,4,38.423,同僚
F10000008,F10000021,感情コントロール,5,90.328,同僚
F10000008,F10000021,決断力,4,33.669000000000004,同僚
F10000008,F10000021,決断力,5,3.314,同僚
F10000008,F10000021,決断力,5,88.424,同僚
F10000008,F10000021,表現力,2,5.089,同僚
F10000008,F10000021,表現力,3,2.356,同僚
F10000008,F10000021,表現力,3,3.714,同僚
F10000008,F10000021,共感・傾聴力,3,63.739000000000004,同僚
F10000008,F10000021,共感・傾聴力,3,3.281,同僚
F10000008,F10000021,共感・傾聴力,3,5.152,同僚
F10000008,F10000021,外交性,3,2.15,同僚
F10000008,F10000021,外交性,2,4.827,同僚
F10000008,F10000021,外交性,4,2.887,同僚
F10000008,F10000021,柔軟性,5,2.15,同僚
F10000008,F10000021,柔軟性,5,2.232,同僚
F10000008,F10000021,柔軟性,5,3.818,同僚
F10000008,F10000021,寛容,4,2.945,同僚
F10000008,F10000021,寛容,5,2.864,同僚
F10000008,F10000021,寛容,5,31.12,同僚
F10000048,F10000040,決断力,3,44.551,上司
F10000037,F10000040,決断力,3,44.551,同僚
F10000011,F10000040,決断力,3,44.551,上司
F10000015,F10000053,影響力の行使,4,703.08,同僚
F10000047,F10000053,影響力の行使,4,703.08,同僚
F10000008,F10000021,影響力の行使,4,77.667,同僚
F10000008,F10000021,影響力の行使,4,355.185,同僚
F10000008,F10000021,影響力の行使,4,5.482,同僚
F10000008,F10000021,情熱・宣教力,3,3.442,同僚
F10000008,F10000021,情熱・宣教力,5,3.64,同僚
F10000008,F10000021,情熱・宣教力,5,1.838,同僚
F10000008,F10000021,組織への働きかけ,5,1.56,同僚
F10000008,F10000021,組織への働きかけ,5,19.058,同僚
F10000008,F10000021,組織への働きかけ,4,4.518,同僚
F10000008,F10000021,地球市民,5,7.238,同僚
F10000008,F10000021,地球市民,2,8.164,同僚
F10000033,F10000051,内的価値,5,4.336,同僚
F10000033,F10000051,内的価値,5,4.71,同僚
F10000033,F10000051,ヴィジョン,5,13.83,同僚
F10000033,F10000051,自己効力,5,4.734,同僚
F10000033,F10000051,成長,5,6.781000000000001,同僚
F10000033,F10000051,興味,5,6.699,同僚
F10000033,F10000051,耐性,5,5.714,同僚
F10000033,F10000051,感情コントロール,5,5.787,同僚
F10000033,F10000051,表現力,5,4.531,同僚
F10000033,F10000051,個人的実行力,5,3.955,同僚
F10000033,F10000051,感情コントロール,5,4.747,同僚
F10000012,F10000051,決断力,5,4.312,部下
F10000004,F10000051,決断力,5,4.312,同僚
F10000019,F10000051,決断力,5,4.312,同僚
F10000042,F10000051,決断力,5,4.312,同僚
F10000033,F10000051,決断力,5,4.312,同僚
F10000033,F10000051,決断力,5,7.851,同僚
F10000033,F10000051,表現力,5,4.237,同僚
F10000033,F10000051,表現力,5,5.628,同僚
F10000033,F10000051,共感・傾聴力,4,3.8200000000000003,同僚
F10000033,F10000051,共感・傾聴力,5,4.581,同僚
F10000033,F10000051,外交性,5,4.525,同僚
F10000033,F10000051,外交性,5,4.652,同僚
F10000033,F10000051,柔軟性,5,4.573,同僚
F10000033,F10000051,柔軟性,5,4.866,同僚
F10000033,F10000051,柔軟性,5,5.699,同僚
F10000033,F10000051,寛容,5,4.867,同僚
F10000033,F10000051,寛容,5,12.39,同僚
F10000033,F10000051,影響力の行使,5,3.94,同僚
F10000033,F10000051,影響力の行使,5,5.812,同僚
F10000033,F10000051,影響力の行使,5,3.833,同僚
F10000033,F10000051,情熱・宣教力,5,3.6310000000000002,同僚
F10000033,F10000051,情熱・宣教力,5,6.872,同僚
F10000033,F10000051,情熱・宣教力,5,9.429,同僚
F10000033,F10000051,組織への働きかけ,5,5.227,同僚
F10000033,F10000051,組織への働きかけ,5,5.572,同僚
F10000033,F10000051,組織への働きかけ,5,5.212,同僚
F10000033,F10000051,地球市民,5,4.736,同僚
F10000033,F10000051,地球市民,5,5.558,同僚
F10000053,F10000018,創造性,1,6.448,同僚
F10000013,F10000018,創造性,4,6.448,同僚
F10000017,F10000018,創造性,1,6.448,同僚
F10000013,F10000018,組織へのコミットメント,4,6.3,同僚
F10000053,F10000018,組織へのコミットメント,1,6.3,同僚
F10000052,F10000040,決断力,3,44.551,上司
F10000008,F10000021,地球市民,3,156.393,同僚
F10000008,F10000021,組織へのコミットメント,4,45.62,同僚
F10000008,F10000021,組織へのコミットメント,3,9.861,同僚
F10000008,F10000021,組織へのコミットメント,3,2.224,同僚
F10000008,F10000021,誠実さ,4,3.3120000000000003,同僚
F10000008,F10000021,誠実さ,5,4.694,同僚
F10000031,F10000040,決断力,4,44.551,同僚
F10000032,F10000040,決断力,3,44.551,上司
F10000038,F10000040,決断力,3,44.551,上司
F10000036,F10000040,決断力,3,44.551,同僚
F10000008,F10000021,誠実さ,4,3.825,同僚
F10000015,F10000053,影響力の行使,5,20.371,同僚
F10000047,F10000053,影響力の行使,5,20.371,同僚
F10000004,F10000051,個人的実行力,5,5.91,同僚
F10000011,F10000040,寛容,3,112.70400000000001,上司
F10000004,F10000051,個人的実行力,5,3.955,同僚
F10000004,F10000051,個人的実行力,5,4.362,同僚
F10000004,F10000051,内的価値,5,4.476,同僚
F10000004,F10000051,内的価値,5,4.336,同僚
F10000004,F10000051,内的価値,5,4.71,同僚
F10000004,F10000051,ヴィジョン,5,13.83,同僚
F10000004,F10000051,自己効力,5,6.232,同僚
F10000004,F10000051,自己効力,5,5.3180000000000005,同僚
F10000004,F10000051,決断力,5,4.303,同僚
F10000004,F10000051,成長,5,5.779,同僚
F10000048,F10000040,寛容,4,112.70400000000001,上司
F10000004,F10000051,興味,5,6.4270000000000005,同僚
F10000004,F10000051,興味,5,6.699,同僚
F10000037,F10000040,寛容,3,112.70400000000001,同僚
F10000019,F10000051,決断力,5,4.303,同僚
F10000031,F10000040,寛容,4,112.70400000000001,同僚
F10000004,F10000051,感情コントロール,5,5.787,同僚
F10000004,F10000051,感情コントロール,5,4.747,同僚
F10000036,F10000040,寛容,4,112.70400000000001,同僚
F10000012,F10000051,決断力,5,4.303,部下
F10000042,F10000051,決断力,5,4.303,同僚
F10000033,F10000051,決断力,5,4.303,同僚
F10000004,F10000051,決断力,5,7.851,同僚
F10000004,F10000051,表現力,5,5.628,同僚
F10000004,F10000051,表現力,5,4.531,同僚
F10000004,F10000051,外交性,5,4.525,同僚
F10000004,F10000051,外交性,4,6.4110000000000005,同僚
F10000004,F10000051,疑う力,5,17.628,同僚
F10000013,F10000018,創造性,3,9.518,同僚
F10000053,F10000018,創造性,1,9.518,同僚
F10000017,F10000018,創造性,1,9.518,同僚
F10000017,F10000018,組織へのコミットメント,1,6.3,同僚
F10000025,F10000050,影響力の行使,2,4.666,上司
F10000012,F10000026,影響力の行使,4,288.031,上司
F10000038,F10000040,寛容,4,112.70400000000001,上司
F10000027,F10000026,影響力の行使,4,288.031,上司
F10000050,F10000026,影響力の行使,4,288.031,上司
F10000033,F10000040,寛容,3,112.70400000000001,上司
F10000001,F10000026,影響力の行使,4,288.031,上司
F10000015,F10000053,情熱・宣教力,4,20.976,同僚
F10000047,F10000053,情熱・宣教力,4,20.976,同僚
F10000004,F10000051,組織へのコミットメント,5,7.106,同僚
F10000004,F10000051,寛容,5,4.867,同僚
F10000004,F10000051,寛容,5,12.39,同僚
F10000004,F10000051,組織への働きかけ,5,5.212,同僚
F10000004,F10000051,地球市民,5,4.736,同僚
F10000004,F10000051,地球市民,5,5.558,同僚
F10000004,F10000051,課題設定,5,4.859,同僚
F10000011,F10000040,決断力,2,207.518,上司
F10000048,F10000040,決断力,4,207.518,上司
F10000036,F10000040,決断力,2,207.518,同僚
F10000037,F10000040,決断力,3,207.518,同僚
F10000053,F10000018,誠実さ,1,6.304,同僚
F10000013,F10000018,誠実さ,4,6.304,同僚
F10000013,F10000018,創造性,3,11.27,同僚
F10000017,F10000018,誠実さ,1,6.304,同僚
F10000053,F10000018,創造性,1,11.27,同僚
F10000013,F10000018,誠実さ,4,4.934,同僚
F10000004,F10000051,耐性,5,5.714,同僚
F10000004,F10000051,耐性,5,4.88,同僚
F10000004,F10000051,決断力,5,4.312,同僚
F10000012,F10000051,決断力,5,7.851,部下
F10000004,F10000051,決断力,5,7.851,同僚
F10000019,F10000051,決断力,5,7.851,同僚
F10000042,F10000051,決断力,5,7.851,同僚
F10000033,F10000051,決断力,5,7.851,同僚
F10000012,F10000051,表現力,5,4.237,部下
F10000004,F10000051,表現力,5,4.237,同僚
F10000004,F10000051,表現力,5,4.237,同僚
F10000019,F10000051,表現力,5,4.237,同僚
F10000042,F10000051,表現力,5,4.237,同僚
F10000004,F10000051,解決意向,5,4.548,同僚
F10000004,F10000051,解決意向,5,4.142,同僚
F10000004,F10000051,解決意向,5,4.505,同僚
F10000004,F10000051,創造性,5,4.216,同僚
F10000004,F10000051,創造性,5,6.085,同僚
F10000004,F10000051,論理的思考,5,4.92,同僚
F10000004,F10000051,ヴィジョン,5,4.531,同僚
F10000004,F10000051,自己効力,5,4.734,同僚
F10000004,F10000051,成長,5,6.781000000000001,同僚
F10000004,F10000051,興味,5,5.969,同僚
F10000004,F10000051,耐性,5,7.6770000000000005,同僚
F10000033,F10000051,表現力,5,4.237,同僚
F10000004,F10000051,共感・傾聴力,4,3.8200000000000003,同僚
F10000004,F10000051,共感・傾聴力,5,4.581,同僚
F10000004,F10000051,外交性,5,4.652,同僚
F10000004,F10000051,柔軟性,5,4.573,同僚
F10000004,F10000051,柔軟性,5,4.866,同僚
F10000004,F10000051,柔軟性,5,5.699,同僚
F10000004,F10000051,影響力の行使,5,3.94,同僚
F10000004,F10000051,影響力の行使,5,5.812,同僚
F10000004,F10000051,影響力の行使,5,3.833,同僚
F10000004,F10000051,情熱・宣教力,5,3.6310000000000002,同僚
F10000004,F10000051,情熱・宣教力,5,6.872,同僚
F10000004,F10000051,情熱・宣教力,5,9.429,同僚
F10000004,F10000051,組織への働きかけ,5,5.227,同僚
F10000004,F10000051,組織への働きかけ,5,5.572,同僚
F10000017,F10000018,創造性,1,11.27,同僚
F10000017,F10000018,誠実さ,1,4.934,同僚
F10000053,F10000018,誠実さ,1,4.934,同僚
F10000025,F10000050,影響力の行使,2,4.054,上司
F10000025,F10000050,影響力の行使,2,4.293,上司
F10000031,F10000040,決断力,4,207.518,同僚
F10000038,F10000040,決断力,3,207.518,上司
F10000048,F10000040,寛容,4,59.968,上司
F10000015,F10000053,情熱・宣教力,5,5.855,同僚
F10000047,F10000053,情熱・宣教力,3,5.855,同僚
F10000032,F10000040,決断力,3,207.518,上司
F10000052,F10000040,決断力,3,207.518,上司
F10000033,F10000040,決断力,4,207.518,上司
F10000013,F10000026,決断力,4,43.74,上司
F10000013,F10000026,表現力,5,45.364000000000004,上司
F10000013,F10000026,表現力,5,159.317,上司
F10000013,F10000026,表現力,5,52.355000000000004,上司
F10000013,F10000026,共感・傾聴力,5,34.405,上司
F10000012,F10000051,表現力,5,5.628,部下
F10000004,F10000051,表現力,5,5.628,同僚
F10000019,F10000051,表現力,5,5.628,同僚
F10000042,F10000051,表現力,5,5.628,同僚
F10000033,F10000051,表現力,5,5.628,同僚
F10000013,F10000026,共感・傾聴力,5,25.615000000000002,上司
F10000053,F10000018,論理的思考,1,5.138,同僚
F10000017,F10000018,論理的思考,1,5.138,同僚
F10000013,F10000018,論理的思考,4,5.138,同僚
F10000017,F10000018,誠実さ,1,10.729000000000001,同僚
F10000013,F10000018,誠実さ,4,10.729000000000001,同僚
F10000053,F10000018,誠実さ,1,10.729000000000001,同僚
F10000025,F10000050,情熱・宣教力,3,5.626,上司
F10000012,F10000026,課題設定,4,30.681,上司
F10000011,F10000040,寛容,4,82.418,上司
F10000027,F10000026,課題設定,5,30.681,上司
F10000050,F10000026,課題設定,4,30.681,上司
F10000001,F10000026,課題設定,4,30.681,上司
F10000013,F10000026,解決意向,4,113.397,上司
F10000013,F10000026,解決意向,4,29.856,上司
F10000013,F10000026,解決意向,4,28.748,上司
F10000013,F10000026,創造性,4,41.591,上司
F10000013,F10000026,寛容,5,56.349000000000004,上司
F10000013,F10000026,影響力の行使,3,66.765,上司
F10000013,F10000026,情熱・宣教力,5,60.128,上司
F10000013,F10000026,情熱・宣教力,4,53.668,上司
F10000013,F10000026,共感・傾聴力,4,41.982,上司
F10000013,F10000026,外交性,5,41.163000000000004,上司
F10000013,F10000026,外交性,4,25.275000000000002,上司
F10000013,F10000026,外交性,5,55.798,上司
F10000013,F10000026,課題設定,3,34.033,上司
F10000015,F10000053,情熱・宣教力,3,6.708,同僚
F10000047,F10000053,情熱・宣教力,3,6.708,同僚
F10000037,F10000040,決断力,4,93.831,同僚
F10000011,F10000040,決断力,2,93.831,上司
F10000032,F10000040,決断力,2,93.831,上司
F10000031,F10000040,決断力,3,93.831,同僚
F10000033,F10000040,決断力,4,93.831,上司
F10000012,F10000051,課題設定,5,13.9,部下
F10000004,F10000051,課題設定,5,13.9,同僚
F10000019,F10000051,課題設定,5,13.9,同僚
F10000042,F10000051,課題設定,5,13.9,同僚
F10000033,F10000051,課題設定,5,13.9,同僚
F10000012,F10000051,表現力,5,4.531,部下
F10000004,F10000051,表現力,5,4.531,同僚
F10000019,F10000051,表現力,5,4.531,同僚
F10000042,F10000051,表現力,5,4.531,同僚
F10000033,F10000051,表現力,5,4.531,同僚
F10000038,F10000040,決断力,3,93.831,上司
F10000052,F10000040,決断力,3,93.831,上司
F10000048,F10000040,決断力,3,93.831,上司
F10000036,F10000040,決断力,3,93.831,同僚
F10000011,F10000040,影響力の行使,2,49.04,上司
F10000048,F10000040,影響力の行使,4,49.04,上司
F10000017,F10000018,論理的思考,1,4.5680000000000005,同僚
F10000053,F10000018,論理的思考,1,4.5680000000000005,同僚
F10000013,F10000018,論理的思考,4,4.5680000000000005,同僚
F10000037,F10000040,影響力の行使,4,49.04,同僚
F10000025,F10000050,誠実さ,2,78.504,上司
F10000025,F10000050,情熱・宣教力,3,4.246,上司
F10000013,F10000026,情熱・宣教力,5,43.139,上司
F10000013,F10000026,課題設定,3,39.539,上司
F10000013,F10000026,創造性,3,80.138,上司
F10000013,F10000026,創造性,4,36.208,上司
F10000013,F10000026,論理的思考,3,33.845,上司
F10000013,F10000026,論理的思考,3,41.172000000000004,上司
F10000013,F10000026,論理的思考,3,32.379,上司
F10000031,F10000040,影響力の行使,4,49.04,同僚
F10000036,F10000040,影響力の行使,3,49.04,同僚
F10000038,F10000040,影響力の行使,3,49.04,上司
F10000033,F10000040,影響力の行使,4,49.04,上司
F10000032,F10000040,影響力の行使,4,49.04,上司
F10000052,F10000040,影響力の行使,3,49.04,上司
F10000015,F10000053,組織への働きかけ,4,4.033,同僚
F10000047,F10000053,組織への働きかけ,4,4.033,同僚
F10000025,F10000050,寛容,2,8.227,上司
F10000025,F10000050,寛容,3,482.70300000000003,上司
F10000025,F10000050,寛容,3,7.505,上司
F10000025,F10000050,影響力の行使,2,3.9650000000000003,上司
F10000025,F10000050,影響力の行使,2,6.864,上司
F10000012,F10000051,課題設定,5,4.5440000000000005,部下
F10000004,F10000051,課題設定,5,4.5440000000000005,同僚
F10000019,F10000051,課題設定,5,4.5440000000000005,同僚
F10000042,F10000051,課題設定,5,4.5440000000000005,同僚
F10000033,F10000051,課題設定,5,4.5440000000000005,同僚
F10000012,F10000051,共感・傾聴力,4,3.8200000000000003,部下
F10000004,F10000051,共感・傾聴力,4,3.8200000000000003,同僚
F10000019,F10000051,共感・傾聴力,4,3.8200000000000003,同僚
F10000042,F10000051,共感・傾聴力,4,3.8200000000000003,同僚
F10000033,F10000051,共感・傾聴力,4,3.8200000000000003,同僚
F10000053,F10000018,論理的思考,1,5.622,同僚
F10000017,F10000018,論理的思考,1,5.622,同僚
F10000013,F10000018,論理的思考,4,5.622,同僚
F10000025,F10000050,決断力,3,4.72,上司
F10000025,F10000050,決断力,3,3.85,上司
F10000025,F10000050,決断力,3,5.445,上司
F10000025,F10000050,表現力,4,4.432,上司
F10000025,F10000050,表現力,3,4.658,上司
F10000025,F10000050,表現力,4,8.038,上司
F10000025,F10000050,共感・傾聴力,2,4.8500000000000005,上司
F10000025,F10000050,共感・傾聴力,3,6.515000000000001,上司
F10000025,F10000050,共感・傾聴力,3,4.096,上司
F10000025,F10000050,外交性,2,5.697,上司
F10000025,F10000050,外交性,2,8.404,上司
F10000025,F10000050,外交性,2,9.685,上司
F10000025,F10000050,柔軟性,3,6.3180000000000005,上司
F10000025,F10000050,柔軟性,4,5.269,上司
F10000025,F10000050,柔軟性,4,5.494,上司
F10000025,F10000050,誠実さ,3,17.814,上司
F10000025,F10000050,影響力の行使,2,13.67,上司
F10000025,F10000050,情熱・宣教力,2,7.774,上司
F10000025,F10000050,情熱・宣教力,3,11.159,上司
F10000025,F10000050,情熱・宣教力,3,7.575,上司
F10000025,F10000050,組織への働きかけ,2,6.771,上司
F10000025,F10000050,組織への働きかけ,3,5.5200000000000005,上司
F10000025,F10000050,組織への働きかけ,3,4.1850000000000005,上司
F10000025,F10000050,地球市民,3,5.643,上司
F10000025,F10000050,組織へのコミットメント,2,4.984,上司
F10000025,F10000050,組織へのコミットメント,2,3.374,上司
F10000025,F10000050,組織へのコミットメント,2,5.283,上司
F10000025,F10000050,誠実さ,3,50.621,上司
F10000025,F10000050,情熱・宣教力,2,5.774,上司
F10000013,F10000026,疑う力,4,134.205,上司
F10000013,F10000026,疑う力,3,31.36,上司
F10000013,F10000026,ヴィジョン,4,43.621,上司
F10000013,F10000026,ヴィジョン,3,30.486,上司
F10000013,F10000026,ヴィジョン,4,46.097,上司
F10000013,F10000026,自己効力,4,31.993000000000002,上司
F10000013,F10000026,自己効力,5,122.111,上司
F10000013,F10000026,自己効力,4,43.157000000000004,上司
F10000013,F10000026,成長,5,33.537,上司
F10000013,F10000026,成長,5,21.51,上司
F10000013,F10000026,感情コントロール,4,35.267,上司
F10000013,F10000026,決断力,4,43.088,上司
F10000013,F10000026,決断力,4,82.281,上司
F10000013,F10000026,影響力の行使,4,288.031,上司
F10000013,F10000026,課題設定,3,30.681,上司
F10000047,F10000053,組織への働きかけ,5,5.76,同僚
F10000015,F10000053,組織への働きかけ,5,5.76,同僚
F10000031,F10000026,成長,5,33.537,上司
F10000031,F10000026,成長,5,21.51,上司
F10000031,F10000026,感情コントロール,4,35.267,上司
F10000031,F10000026,決断力,4,43.088,上司
F10000031,F10000026,決断力,4,82.281,上司
F10000012,F10000051,課題設定,5,4.859,部下
F10000004,F10000051,課題設定,5,4.859,同僚
F10000019,F10000051,課題設定,5,4.859,同僚
F10000042,F10000051,課題設定,5,4.859,同僚
F10000033,F10000051,課題設定,5,4.859,同僚
F10000012,F10000051,共感・傾聴力,5,4.581,部下
F10000004,F10000051,共感・傾聴力,5,4.581,同僚
F10000019,F10000051,共感・傾聴力,5,4.581,同僚
F10000042,F10000051,共感・傾聴力,5,4.581,同僚
F10000033,F10000051,共感・傾聴力,5,4.581,同僚
F10000017,F10000018,疑う力,1,4.969,同僚
